,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
206,"[2496.023556196491, -1936.888934745769, -7544.583585339466, 3.5117460338515065, 2.4737675680375455, 1.5197007000299654, -3.2989813489526654, -4.249195599355704, 4.455675158407095, 8.824804741411455, -3.0256614118621883, 3.4428593807735837, -78279.64691652152, 75093.43567291909, -165716.63789311762]","[array([-80.2597 , -48.71685, -79.71996])]","[array([399680.88264872, 201731.60388487,  42938.98881313])]",
207,"[4007.140603250662, 3367.0574661201135, -8756.157113763154, 2.9843082622609396, 5.245646643047281, 1.44871519560239, 10.604449620292673, -7.562592443428643, -7.807439109099454, 7.9099630603231255, 7.238215618225791, 7.562290329701661, -130546.71463336983, -11968.761289435613, -311212.46476420306]","[array([-181.76069,  -21.95966, -213.77781])]","[array([ 578697.38084114, 1471155.15368956, 1133476.868798  ])]",
208,"[-5647.09798758602, 2974.229833822601, 50.60345206804959, 3.8503259273195756, 5.741288479952885, 4.429174511058637, -8.854427741999428, 4.250965631751933, 5.648498261320263, -4.145476800141271, -7.108220297907308, -7.58592687587031, 125643.71994314075, 34232.06887466909, -94524.11817885935]",0,0,
209,"[7534.4839403206715, 6302.266977099607, 7128.540240559381, 1.6150362164017975, 2.019527014837306, 2.1266326634038073, 3.041724579514236, 8.940457115937686, 8.934055913690859, 3.5973531257643216, -11.188027933238672, -7.396957080812209, -970.2098761369707, -62131.23853881449, -152941.36862766385]","[array([ -93.99601,  -98.50481, -143.02689])]","[array([ 22726.51736087, 361858.79973738, 702544.56515266])]",
210,"[3602.1130753437774, 8533.384715049964, 8093.928511356626, 2.5328474274196533, 4.409298891821538, 3.2602084040547306, -9.973145266601522, 11.56805991397654, 8.869780112340258, -2.500553538740377, -7.527413782744036, -6.698099583652606, -44304.8067975696, -98936.50234294863, -29012.132357730938]",0,0,
211,"[-8797.65465012309, -8078.69747524709, -7128.350404496932, 3.97022488957955, 3.2491590464609224, 3.981303346663424, -7.64087198732951, -3.0666296498111167, 3.830616468299022, 1.8529259916134837, 7.345664524187981, -9.294791726046036, 52175.57439533231, 39283.29821904871, -83990.20156365121]","[array([-204.73515,  169.86457, -149.60472]), array([ 204.73515, -169.86457,  149.60472])]","[array([2489398.26279204,  190504.81143786,  476002.87541404]), array([2489398.26279204,  190504.81143786,  476002.87541404])]",
212,"[-2718.869490502302, -7459.69633986052, -707.5573730397955, 2.294844464899811, 1.5021897291853368, 1.8938828057868475, -8.21873924659112, 8.989849871653071, 9.956038972929939, 5.365067611381665, -7.849770703657835, -2.9210210112642336, -39859.24197443985, 117329.4995311519, -157177.32385518434]","[array([-125.80235, -127.08887,  -18.45175]), array([ -77.77551,  115.59502, -116.92051]), array([  77.77551, -115.59502,  116.92051]), array([125.80235, 127.08887,  18.45175])]","[array([589044.94175757, 210439.96996997,  39564.8852582 ]), array([503540.98254776, 203259.66570532, 261408.42521517]), array([503540.98254776, 203259.66570532, 261408.42521517]), array([589044.94175757, 210439.96996997,  39564.8852582 ])]",
213,"[5178.297891681697, 9339.104852031469, -8813.867428020912, 5.918054722406686, 3.323678118928889, 3.317239362810359, -0.330324691571402, -3.7115677115017025, -7.967206234734853, 3.7703682120101867, -4.699798951507222, -7.421597032096185, 80080.6735975775, -128824.36646631293, -330251.09318455606]",0,0,
214,"[8134.035790068789, 1744.0695800077283, 9821.563409662871, 4.560058047139121, 2.9603645841950135, 1.6512447411650963, 2.2341376002904116, -7.979500736345594, 5.032265044259994, 3.9600029810085076, -5.708652406420172, -11.798497628600536, -93392.26678204288, 100830.5276278241, -325861.2858569519]",0,0,
215,"[7432.073617260496, -927.9951779290968, 4609.481653412289, 1.2674908815840524, 4.39372475322498, 3.1060777225219405, -5.25437321230251, 0.7473206514337658, 1.045422830000044, -10.045952160476673, -3.2761861105596157, -10.490623646594864, 22008.771754914516, -102199.94012231479, -263354.9438935792]",0,0,
216,"[1683.1249557345382, -3764.078490595346, 1717.8529209158187, 2.0131165682477548, 3.812215105586673, 5.291927533371299, 3.5855944564070974, -2.0487643170340304, -5.230571545858455, 5.369377824286605, 3.6519953283230215, -8.216053459332695, -4.37794687281712, 39738.96545294946, -145756.78456586003]",0,0,
217,"[4379.81585601064, 2546.7882135665823, 9213.916157956202, 1.0440608414666508, 3.4360652439147326, 1.406659797338246, 1.593065648436184, 2.3944127302260476, 1.6135250358537796, -7.264133121466645, -8.39329578643439, -2.1764215227748913, -100709.96845112293, -138403.52526472934, -263266.5071633249]",0,0,
218,"[3976.073041759242, -6506.651579749465, 3589.8137220982753, 4.150099023462839, 2.314620971302017, 2.5921804829228137, -4.367548451779564, -0.006412197659591001, -0.3626569964842412, 6.67083407969055, -0.26375190126361403, -6.9207728281259255, -149199.6254546574, -56902.14361069941, -99337.33364344004]",0,0,
219,"[7652.046569485981, -8184.325734232069, 4723.007271770974, 5.097714222285015, 3.7654213321151544, 5.186670307169649, -4.033899537951189, 9.70937936385397, 8.617294531923314, 8.508529253067966, -1.3283411532634393, 1.9421132594875932, 40528.57430234639, 129289.37866572989, -5838.510455102485]","[array([-27.08156,  62.35463, -58.14758]), array([ 27.08156, -62.35463,  58.14758])]","[array([113473.9743293 , 305901.00937173, 253335.70280184]), array([113473.9743293 , 305901.00937173, 253335.70280184])]",
220,"[6004.098739163215, 3165.6604784943956, 2288.8162625656987, 1.0330755352655396, 0.5626802772913795, 3.7763273571822293, 11.042437335748648, 10.539171145648407, 3.2963228097104302, -2.27457846766068, -10.131092937323947, -9.915894559727304, -19256.41254829365, -62108.71903195558, -373505.23515426635]",0,0,
221,"[-8973.232880138637, 8234.613977872115, 6299.896273765791, 1.0156591112323796, 4.448013016627405, 3.794337096997689, 4.268917587494855, 12.224585814537487, -6.752812623091388, 7.250966443283428, -7.982658803856328, -0.5615342896633422, -3779.4005794427358, -91424.61457189638, -4335.942994789628]","[array([-11.40864, -63.69852, -66.88253])]","[array([ 40062.12674519, 260674.10159329, 211493.00885833])]",
222,"[1710.3528167073237, 3884.7098621305067, -7904.200202796381, 1.3081463363067778, 2.0582654848384925, 4.35093160829279, 9.247649364113968, -1.6734727022641582, -2.9668871273274924, -8.238054287374263, -8.06995512603258, -0.4369391838763086, -46313.564305247244, -39223.24009282222, -211637.97939407773]",0,0,
223,"[-1300.2123153663233, 9083.388362695823, 2890.172240484142, 0.8542938156966035, 5.639340263522744, 4.917246534702687, 6.442912249152059, -6.082935853126024, 10.682029722182953, 8.62894564600667, 7.823763000572775, -6.239259551315497, -118837.92985089154, -49113.45492419868, -25280.149518569466]","[array([-60.05716, -56.21047, -49.76565])]","[array([351674.01541189, 102272.39617817, 199283.69273797])]",
224,"[3665.695797178416, 3537.7621754642805, -1123.1827729359266, 4.634142061158034, 1.8746324727125852, 4.410483505997139, -9.118827592344834, -0.191913981217124, -3.955713148030319, -11.404862330236561, -6.2178227466780625, 7.8268719932838415, -976.5804618443362, -41633.78253349314, -67018.07549318118]",0,0,
225,"[-6691.951814393699, 563.6920178947148, -448.7132843058389, 1.6979246081830563, 0.9935263380155083, 0.19078454665913488, 2.213912087921802, 5.314448867510674, -5.4205063141690975, 6.61508042043052, -3.4548133486203803, -10.929799311628042, 108821.84737143078, -42090.224762956204, -63674.71883736242]",0,0,
226,"[2062.6058421719226, 7403.158732491094, -3517.3219838543046, 5.058643772399452, 5.97452752150018, 0.7706457566720752, -2.905345174148742, 12.208603343827594, -1.575636833851946, -12.030899511721612, -7.504145806348868, 5.487245264221539, -119272.27480097408, 137464.7395273394, -184416.52288449038]",0,0,
227,"[-7017.962047231914, -7293.020835769946, -9728.194209754844, 4.857457662246786, 1.4286227734351413, 1.463032218922339, -8.372680638304358, 0.515118754728185, 7.421512399780493, -2.6091253487185035, -3.0982242810694167, 4.383290970757468, 139527.80808998737, -27141.944782708146, -313764.8239384704]",0,0,
228,"[2136.505056395461, 893.6429106532523, 3186.654999938559, 4.766080197674216, 5.218296658602829, 4.695948571578449, -12.41544652854775, 8.810667924279166, -2.8738151702335735, -10.64960652204847, -2.087071952071888, -7.877701285794283, -9295.833547591028, -4971.0668953571, -45254.85034878127]",0,0,
229,"[952.5083887161527, 1299.4462529186676, -2647.353995044985, 2.697082279552979, 4.2213460012071256, 0.38845245454785204, -0.22707886283086687, 8.141456280458751, 10.429049096571962, 5.004777972581305, 6.473925454437804, -7.8665118240940055, -137313.6493414622, 111041.66892206212, -225522.8562875671]","[array([-122.36821,    3.95935, -196.6403 ])]","[array([1309264.47175615,  649886.82622768,  256195.94628688])]",
230,"[6004.126922726851, -7451.437766349012, 6749.771051896849, 3.997917023834034, 0.6346953843019898, 2.0432239881643706, 5.575898902188552, 9.261185551221477, 4.402094335151865, -6.46672973676514, -9.624894070628507, -5.218223016928502, 138463.67487175151, 80647.65675518647, -63748.68659664056]","[array([-178.80368,  287.30334, -193.10001]), array([ 178.80368, -287.30334,  193.10001])]","[array([1451789.77106939,  338324.59190093,  871759.1546133 ]), array([1451789.77106939,  338324.59190093,  871759.1546133 ])]",
231,"[-3857.4459489323635, -5706.219409749875, 4389.087597248634, 4.153256040456779, 4.944309133582665, 2.931592758006886, -12.156171221099502, 9.151201239731588, 0.8260146759578166, 0.5587661624537361, -2.4696662598370356, -0.3071466758246153, 109698.81794161408, -116953.45891380485, -176603.3606496409]","[array([-124.58328,  -91.61277, -116.92607])]","[array([1020941.0928775 ,   20835.70857261,  491514.81940832])]",
232,"[5553.921070420176, 4089.3957660865817, -183.7582077542047, 3.1067472231706184, 5.158896256024213, 0.5379899237661477, 6.996724191384953, -0.6043877764106842, 1.0925060865692462, -4.220946219465601, 0.2223690363802895, -6.0544972131423656, 136746.7833181136, -36477.02112037568, -59936.47161129693]",0,0,
233,"[-7128.468621699387, 9930.258117531535, -5472.852264993837, 2.8774566770882184, 4.447941023389859, 2.848458224424475, 10.618236230310028, -2.544680702001757, 3.317708084062211, -8.862316421735857, -5.204103994610631, -6.012935173831568, 117749.31558109401, -85358.97514629246, -159216.7659936886]",0,0,
234,"[-6558.158149824247, -3968.222396141572, 736.3845776985927, 1.189397899276836, 3.9728105474840247, 3.5673591129215922, -10.618960916576272, -1.1673216239888564, 9.535396966087767, -5.37363601376343, -10.051970384723782, 0.9002628345971253, 59460.83874917525, -38768.20412463481, -66509.59411896847]",0,0,
235,"[-1211.9970055953527, 4187.098064518797, -1527.444843723677, 2.307937368921973, 0.6256646298530745, 3.508053627874169, -8.329192991785515, -4.579636637198749, 4.034844031351067, -1.153116816787934, 3.414963746452761, -4.483699076457954, 35285.994090438355, -9173.829721583083, -19402.37758955051]",0,0,
236,"[-8206.54605426415, -5592.826595729956, -2534.0206643465253, 1.2959204988707762, 2.365042848327158, 4.477869950622976, -11.485524678698454, 10.603930032916388, -7.396785755163651, 9.64698318709295, -6.695560657373797, -10.305488223036168, 32366.18193127599, 69487.92308901361, -251910.95315602337]",0,0,
237,"[-1686.2764090325036, 8812.106280064243, 7714.583085925278, 5.61154125763824, 1.2130445834538326, 4.147106784689595, -2.0014677052687926, -7.151127840067179, -6.337478935524019, -7.883980867546318, -9.71762555813582, -6.543504066705123, 57123.87273888753, -31747.696550585824, -357935.2006985282]",0,0,
238,"[-6373.950816539067, 4341.849135156217, -9296.443152450443, 4.4728947411623805, 4.292175637474524, 5.609077205357278, -4.254799919122135, -1.3689693001316119, 5.746612685548733, 9.084818720524481, -8.192058012366228, -10.892110793027307, 49076.40192420801, 14135.725628206594, -185713.61822018935]","[array([-171.81468,  336.15034, -337.43033]), array([-127.76288, -160.66523, -184.00005]), array([127.76288, 160.66523, 184.00005]), array([ 171.81468, -336.15034,  337.43033])]","[array([9355511.01575768, 1138733.27805408,  159933.59344233]), array([2750062.17872881,  460870.66283435,   45877.45751441]), array([2750062.17872881,  460870.66283435,   45877.45751441]), array([9355511.01575768, 1138733.27805408,  159933.59344233])]",
239,"[-5438.8592643188385, 2458.9481433941346, 7011.834672063062, 2.368958082660457, 2.800626706108167, 0.4896967909951818, -8.568041364272801, -4.090570818852646, 9.569241352756794, -10.961523765902497, 6.9809237528219015, -0.7286815991353031, -52855.648789105515, -77297.7535287741, -14267.961915714608]",0,0,
240,"[9422.813875696644, 2273.1069002734694, 4443.708536412059, 1.7729097241893204, 5.611463151902376, 5.83988284475362, -10.071170204364037, 0.14290898913722572, 10.758120752821185, -5.375716049363571, -6.76909577554113, 0.7353149475808891, -142665.98448902697, 103217.63440881265, -42166.40430480242]",0,0,
241,"[-331.1520964764968, -7279.707975954661, 3899.8933769931227, 5.403981842690473, 4.558314500987671, 3.29497165581449, -11.016207823615526, -4.256126932905296, 0.49839976689157695, -9.136317969790772, 5.259958947659598, 0.884437833965773, 18441.58448262018, -80152.48782282535, -25623.634496250423]",0,0,
242,"[704.8637695789694, 5398.647382209863, -1209.9512255892005, 1.0032459968747607, 0.9660871783649461, 2.250329221726904, 3.4579657697120183, 7.350200973012429, 2.593821065928223, -11.782624444750429, -11.703003029876381, 0.28834869661466733, -100193.96584407517, -15155.233975707728, -269542.47856482014]",0,0,
243,"[-2347.05139567063, -7652.199252207707, 9232.605591387513, 0.6318381786193348, 5.57482123980273, 1.9183677664572223, 9.801427974512155, 3.4098347336110226, -1.8972614233836387, -5.430254200354755, 0.2006516984821829, 1.2701358413116495, 85978.67625670889, 80545.80002212367, -132987.34510262375]","[array([-236.61347,   44.2828 , -185.32889]), array([236.61347, -44.2828 , 185.32889])]","[array([253682.90875819, 845631.9377495 , 904038.35327997]), array([253682.90875819, 845631.9377495 , 904038.35327997])]",
244,"[-2498.510955410711, 2801.235819986836, -5297.808156206971, 2.645283079558531, 1.3572495911337352, 3.267574352423016, -3.740264371425056, 11.396582680346672, 12.42766345862897, -5.331798583028272, 6.085300553386141, -2.1645889241852725, 108611.08463357823, -148538.69258409052, -259926.6586161849]","[array([-86.36835, -27.29015, -89.79743])]","[array([533243.72895511, 369533.75426495, 150054.61152359])]",
245,"[-7145.991384151004, -171.1565863497508, -1110.6278107845264, 4.218731720725231, 4.495071758174219, 1.3012873437311807, -0.11893905602912191, 8.681904934469767, 6.463720057997811, -3.1871736368044576, 6.385818441315816, 7.342535509067744, -45698.60079451995, -136504.18354351303, -18138.016856368282]","[array([-44.01213, -64.43681, -49.55286])]","[array([ 37830.28622213, 293167.06645474, 326382.41411264])]",
246,"[-8401.952084614299, -5651.665031933084, -7748.168857839293, 0.5339099653973925, 3.9939208075789114, 1.6966984946835435, -3.787857568106938, 7.471467588986538, -2.7230272742206534, 1.341065527215136, 5.415457683804554, -9.580320647567106, -38310.65160376413, 111775.25621551473, -341706.6381100195]",0,0,
247,"[1245.5526485894625, -4019.9676280949916, 7683.806851110232, 5.099041724246208, 5.913830322002558, 0.7195308685768373, -4.104202948646025, 4.176018986010604, 10.511169562573954, -11.667428825175067, -6.740498329537387, 2.2344895765209944, 125272.09403475554, -139254.7289376329, -195916.12124616103]","[array([ -28.50654, -167.07439, -287.63844]), array([ 28.50654, 167.07439, 287.63844])]","[array([1950408.34878248, 1192570.37973285,  248347.88000911]), array([1950408.34878248, 1192570.37973285,  248347.88000911])]",
248,"[5383.371872808333, 5042.060649243918, 7170.385443244082, 5.197473995797532, 5.204482391442311, 2.2099522590601586, -6.352511522751483, -7.295209816872824, 7.747055698689259, 7.106352143078443, 6.241568397996421, 3.1940406774176964, -3750.7983392412425, 100278.7217630934, -377728.117213527]","[array([ -88.65793,   93.87382, -138.73637]), array([ 88.65793, -93.87382, 138.73637])]","[array([993514.56908869, 696245.58820995, 385278.48201038]), array([993514.56908869, 696245.58820995, 385278.48201038])]",
