,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
661,"[-166.8281483166993, -8579.691055450301, -8086.8295875951035, 2.098339814878176, 5.86089671544192, 5.421078035008927, -2.9954930738560215, -7.689630447854383, 8.01186221163534, -4.72015065091215, 5.546103323024202, -9.114636924582154, 39836.08109912081, -24455.942172735173, -330906.2833549938]",0,0,
662,"[-870.2958616241194, -7017.624819822073, -2496.6108230773207, 2.4895596655137093, 1.9328036269292332, 5.703832095115972, -4.013929745280334, 7.4856977822116555, -7.268997187052135, 11.76369646763036, -0.7071720194709918, -1.7230859951233235, 67234.09419961169, -74846.06542798493, -123683.93922846497]",0,0,
663,"[7993.224364376816, 9343.975535971043, -3708.443937012691, 3.0357271982963203, 4.439914484526396, 1.5952111488270415, -12.556415761224395, -0.800433715934882, 12.135464826996845, -3.6214954388179414, -6.638076922134202, -6.080137257639728, -83969.87542785642, -64948.19399062716, -192715.80711143222]",0,0,
664,"[-3545.6446335395485, 8202.339220884463, 1763.8745238801894, 4.365784789176549, 3.156806356503081, 0.4428120256740722, 3.036941655323357, -0.6982527525468525, 10.864243966522274, -5.982302554820972, 6.479605276690279, -10.120969655593832, 45696.3212253472, 99554.86816111111, -19228.5045864266]","[array([-75.9561 ,  87.14841, -93.54176]), array([ 75.9561 , -87.14841,  93.54176])]","[array([451220.09499581, 213825.78922887,  90416.30429473]), array([451220.09499581, 213825.78922887,  90416.30429473])]",
665,"[-3679.781601653118, 4733.45083598479, 961.2052951179503, 5.665283037494706, 0.6219861805132826, 1.6476051936501992, -0.18527247163038219, 5.571608830516432, 3.8953470209586225, 12.295082770358157, 1.6790812747235293, -5.394354666227042, -18532.646306690294, -27143.569734409815, -272405.12195693085]","[array([-146.45807,   -7.45961, -200.63139])]","[array([ 492705.18359301, 1583523.83382781, 1094651.65562396])]",
666,"[2454.230392313002, 4194.262516945131, 2770.772269148958, 2.564048452837577, 3.2642547836662468, 3.09244949045135, 3.952238618886387, -2.8133814100459817, -4.293682793490536, -12.180488419081662, -8.041452544903194, -1.9183812717201114, -91495.04443717295, 75020.84105229718, -266798.7565120775]",0,0,
667,"[-2313.482367662429, -8874.598806447308, -7650.0764142372145, 3.802161796934632, 4.56314212049302, 5.951428589240011, 2.813761605565249, 3.021528274206492, 11.558195396646873, 0.10830091637905781, 1.7307896130115221, -9.784682445750025, 122460.22042574262, -26744.836354485786, -217541.42830124754]","[array([-109.59628,   53.05401,  -86.00079]), array([109.59628, -53.05401,  86.00079])]","[array([785712.16969852, 460590.97151203, 274275.81997324]), array([785712.16969852, 460590.97151203, 274275.81997324])]",
668,"[-5736.118683058442, -9050.752245268639, -4436.7412845420495, 2.5702560423079395, 3.9829103947562086, 4.032817696568117, -0.5876467290461651, 4.452524504702607, 1.8055001861128641, 10.1567106894415, -0.3909698948832574, -11.27402027580448, -136507.11215563395, -38984.652212165674, -39668.41709417611]",0,0,
669,"[8502.6724023899, 4226.287637114523, 8600.913836288724, 2.2054829668167546, 2.7388599638444253, 2.5317397336628646, 0.2765225723652005, -1.7384435328345873, 0.8774601988945587, -8.890911132810736, -7.561911444537524, -6.751037773749842, -33369.04514243448, -125395.51963477592, -43360.59142591036]",0,0,
670,"[2911.2047594983324, -6890.371076756885, -4185.511399094293, 2.7779670995650556, 0.8318843617310456, 3.1547413375774815, 1.8710691942170588, 5.997909432314419, 3.809774308508679, -9.328017790311247, 2.7618592895440255, 7.554084150508018, 38870.8460975012, 34903.589634191565, -47530.58035298617]",0,0,
671,"[981.3836263598423, 6650.939882482984, 1470.6979365425886, 5.929611853114476, 3.4885359183489832, 2.9650257409752085, 12.126715918042933, 6.7675879405662425, 0.8714911926710549, -4.892687832128807, -1.7134626761463227, -11.468374793152838, 129545.68308088375, -84576.66013029458, -258357.77515744025]",0,0,
672,"[-3005.313971965231, 3701.1700858314, -2730.7867538373575, 3.2891531303969113, 3.3041631428742417, 2.7409353309089814, -4.428964589117598, 3.6894999367911456, -7.166960020717182, -0.6111522986198086, 0.5702379909933004, -9.640613323435405, 134806.9820532691, 8051.572174912988, -290965.6292726954]",0,0,
673,"[-5220.487865413079, 526.8815691584023, 5245.584367440926, 0.3060614902600969, 0.6164522014100142, 4.823270124687788, -12.103339140338976, -4.47278751216925, 2.45625443733201, -9.38098890055316, -1.5984304795886644, -10.27376686393074, -132159.59026289493, 3778.121673139889, -359156.4367584477]",0,0,
674,"[2228.5503798192512, -8033.769622892506, 3502.4035539469132, 4.552400668723117, 3.5664297690366187, 2.2732327625928446, 7.282227702650157, -0.9039397365679838, -1.9502536924584373, -11.686434995072627, -0.41238585695766616, 7.492570776913798, -115144.3010286905, -128184.48906973081, -154193.33101759892]","[array([-135.44226, -167.07595, -140.22918])]","[array([1635147.32741144,  465679.81855087,  525582.36658214])]",
675,"[9147.292601302666, -5218.240579078739, -3700.2325531239585, 3.236628992742096, 5.228702283241815, 2.0443421419652603, -11.902199673761706, 0.8366414891931786, 7.137792041731995, -9.884520179770194, -8.26023373512933, -7.811315337097386, -15219.643242837366, 144685.4586154892, -245587.31658182395]",0,0,
676,"[-6261.611638929149, 7394.849990775812, 4686.6635945192975, 1.7454771953151087, 4.425637236053971, 3.160582377935014, 4.527497346398672, -5.351806536844972, 10.158874542521325, 8.620638926882062, 4.2142732454178855, -12.475350828088834, 32864.56897984221, -70959.9052349163, -156952.39289494936]","[array([-191.29747,   -6.43183, -168.68013]), array([191.29747,   6.43183, 168.68013])]","[array([ 299439.23767998, 1283172.76831947,  850787.40565855]), array([ 299439.23767998, 1283172.76831947,  850787.40565855])]",
677,"[7098.824884236445, 7115.853381764118, 5078.621810795328, 2.230319318543845, 0.18641850191579246, 0.11660268525728974, -8.93174801799919, -6.20827849717319, 1.483452445663513, -7.487836457106224, -2.7517454014315916, -6.280180304344377, 25321.503411337442, 93511.97549721142, -229538.86319619277]",0,0,
678,"[1426.318732538164, -3354.489679162416, 6154.275739158189, 4.247136115495616, 3.0733438262627053, 5.133921968727826, 5.390809320288501, 5.093991970832219, 9.294649985758852, -10.99593607025806, 1.066238423391484, 0.8916122703306701, 38912.864074528334, -9041.502533881285, -264407.58832558227]","[array([-113.30587,  101.06156,  -63.45179]), array([ 113.30587, -101.06156,   63.45179])]","[array([ 69666.51938094, 815559.74211445, 645932.97503593]), array([ 69666.51938094, 815559.74211445, 645932.97503593])]",
679,"[-5241.902776555301, 1691.6077385252447, 1713.5109633823504, 0.5274874957371913, 2.8733409875858396, 4.607301730373009, 12.244341394301614, 3.571861951998377, -7.667552818414927, -3.071295410282268, -1.659083200831006, -9.397013995809658, -104031.97827287542, -67315.97629846046, -380340.04936472164]",0,0,
680,"[9233.191085678554, 4595.7392085440315, 6222.681011775496, 2.187929426615653, 3.589071454742084, 4.195296783741865, 5.044426349699641, -6.548176237161117, 2.9989780867352493, -3.61117523535915, -5.356376615700509, -8.9811181255135, 90258.68228246822, 79361.05957411794, -219290.3381696621]",0,0,
681,"[-7989.807855124393, 8078.486768688035, -3800.7749384700082, 1.1950667940092439, 2.7432341827327402, 1.8279851465104147, -10.653413232883208, 0.8595588852328113, 11.018550496029334, 11.843116389357885, 0.7276128920057587, 6.852598059827152, 102920.9411603813, 113395.36030018784, -385950.40345394117]","[array([-108.809  ,  116.74327, -100.74513]), array([ 108.809  , -116.74327,  100.74513])]","[array([1046550.34251846,  236786.79347711,  487180.74551756]), array([1046550.34251846,  236786.79347711,  487180.74551756])]",
682,"[-4631.975127674952, 1462.9819136438819, -4101.611072337699, 1.6423199426835737, 3.8583531445071966, 1.23642030685744, -7.474035733439355, 1.2322646657302077, 10.181091329989439, -7.051537897966763, -7.902480084095814, 7.284238399062826, -24319.129277141008, 144027.92913292692, -383507.9540846599]",0,0,
683,"[-3546.205011032058, -9471.07928183942, 3350.8973099437353, 5.02370621852128, 4.406179429918046, 5.79500650657068, -0.9259039757205123, -0.6559835123147728, -0.3886315087165624, -5.4651736949686045, -7.5657686830161195, -12.196639966278559, 64337.362790080195, -65711.69826400481, -233210.23538362962]",0,0,
684,"[-2418.590176692379, -757.1031264844205, -8163.7338401944535, 5.248123098732144, 4.5125769517978345, 5.519146940629575, -8.092774177389998, 7.511038921161985, 3.207826898320576, -5.945520187585362, -6.855650967651104, -7.698114168754273, 60052.41815712763, 118609.46630841336, -303702.22473178257]",0,0,
685,"[-4931.363616659143, -4085.016654186513, 2360.2412340694373, 4.0620246215727995, 5.81690881632259, 4.891473140453068, 0.8619956153164843, -7.664073837335276, 4.768963216819003, -7.269552679934169, 6.903814547141209, -11.433648872497937, 37154.298661394045, 34213.98493026223, -104204.38886099024]",0,0,
686,"[9839.88648272543, -6505.488546959743, 1774.2173868068512, 3.1855748777786923, 3.205202553186392, 0.5737954963766775, 8.288772303196858, 1.309286515359526, 5.668281475852416, -11.749452567249701, 3.166848393884102, 7.0369292556875855, -47620.28948530211, 147760.2487967864, -273853.5701867497]","[array([ -69.37017,   75.87275, -140.23842]), array([ 69.37017, -75.87275, 140.23842])]","[array([736986.66877979, 180417.5574954 , 389636.63795181]), array([736986.66877979, 180417.5574954 , 389636.63795181])]",
687,"[4114.921345522824, -3811.4179389911615, -3726.2368778801538, 4.908551997465182, 5.975590751133946, 2.4939658719876125, 10.853742334653457, 3.1513227029560547, -1.5019046750083467, 10.53854967388914, -6.894625308317813, -0.6211985375283593, 127852.57840979786, 18231.226890619524, -368063.48396358796]","[array([-178.33422,   25.39418, -211.27367]), array([178.33422, -25.39418, 211.27367])]","[array([2247524.8322979 ,  706911.74979297, 1032490.37868833]), array([2247524.8322979 ,  706911.74979297, 1032490.37868833])]",
688,"[5793.794349859878, -4066.905110268617, -370.7482756680711, 1.7539861273840147, 2.900744870524136, 3.7092429874931465, -5.552995814337548, -0.1793701893656081, 7.315643130422256, -11.148470186782358, -3.166330532380508, -11.817012809443327, -43428.05122874095, 27400.56772538292, -322511.36823915015]",0,0,
689,"[6804.302441475396, -5293.630551043282, -9830.346103562322, 2.6571962918458194, 0.24808316190689708, 0.659427829661215, -4.577835838706618, -7.194656740636816, 3.8506382020879233, 5.761970386910708, -4.636765742844351, -5.700716993856944, 71342.42686980005, -23997.639630558086, -388165.0100548237]",0,0,
690,"[4428.136812160063, 855.8171665566897, -289.8185415344433, 5.934919838241774, 3.9689429074176297, 1.5585906345695586, -5.606426402475576, -7.788926191784111, -2.7590697058271783, -9.388850792702385, -4.064005520512989, -7.4396819269293974, 76082.00924420753, -119159.57298428951, -362234.2177370334]",0,0,
691,"[-9271.365388285994, -7379.572378494703, -1870.1508093950788, 1.2134095021847329, 2.787915944921749, 1.5830718063871172, -11.880800785487661, -4.555507069758685, -6.978209556430015, -2.9114420963350067, -8.397039551649476, 1.0989140686801644, 82517.61308921728, 143251.13087725587, -190467.6751108901]",0,0,
692,"[9014.439025009571, -359.07246926417065, -1919.9624215338345, 2.1216907135125647, 2.3258731555255783, 3.671691637509739, 3.4145716127445276, -5.435543114027831, -0.5200542334007068, 6.5896255479001695, 2.180912354678938, -7.818117566737847, -38710.84048318288, -72519.19164851418, -135912.4966175973]",0,0,
693,"[-297.7093874720522, -5388.505817261235, -6404.249862536704, 0.7456349356527071, 2.2753632740186265, 1.0058546621631443, -7.172648253179242, -4.950305321340586, 11.820037323916342, 8.616325459562603, -0.2589628576553249, -10.005406693274361, -23971.693606162196, -8234.353614919673, -86291.43332698103]",0,0,
694,"[1669.5276964865316, -3086.8718614120035, 3934.3740826013327, 5.094244833746925, 3.9217816387563973, 1.1386934661129515, -11.321182864414748, -1.2339563982796165, -1.6920093015578006, 5.143026518893578, 4.577228888835101, -0.7724315546597165, 20648.46298763898, -95585.66747160339, -34591.47696181224]","[array([-107.57491,  -89.62559, -145.09321]), array([-82.31206,  92.13185,  99.03876]), array([ 82.31206, -92.13185, -99.03876])]","[array([750222.91104152, 155490.8106841 , 253803.56023045]), array([546442.95726694,  95395.04606859, 152807.66975451]), array([546442.95726694,  95395.04606859, 152807.66975451])]",
695,"[6390.162519683032, -2599.0535390619416, -1510.6078860059333, 4.831664424309583, 3.4023112886152203, 2.6868470192928604, 1.2897505264122575, 7.598385530954815, 5.732642082572141, -11.736920031205978, -1.3605689571310329, 5.03351278731008, 80556.44311883475, 96968.48931617901, -286567.75800836773]",0,0,
696,"[-9631.391366710875, 3793.42091250912, -3387.6729016020126, 4.219707325555497, 2.6491789194557236, 2.1898595150745486, -8.625111128679237, -2.9929481449961104, -4.912565659165587, 5.05868371783971, 2.7906321780389263, -1.152142621773164, -83377.38172084636, -101971.13172010332, -196960.6412957595]",0,0,
697,"[9762.350556752182, -371.2213030238072, -8774.744140118004, 1.8712884941341572, 1.1119675590402127, 0.6672580502902521, 5.8124408366883635, 2.97972687202053, -2.3956215832082695, -1.0587169439851394, 7.308611960409081, 3.514903656683021, 22750.733102531958, -85220.9497304819, -389475.61011988495]","[array([-214.36763,   -9.37303, -268.22519]), array([214.36763,   9.37303, 268.22519])]","[array([ 663249.8986961 , 1204314.20920553, 1924200.69128572]), array([ 663249.8986961 , 1204314.20920553, 1924200.69128572])]",
698,"[3477.4914560699854, 3719.532146469419, 4104.136904886796, 5.709345853377958, 3.64507364195046, 2.812382544062216, -9.524795999111769, -1.6034880028068939, 7.366379607306476, -4.464674530859215, -3.064386906872061, -11.745588801311413, 139558.49378770462, -139607.3985797669, -314001.6248821574]",0,0,
699,"[4503.25523612842, 560.3537624390137, 8158.841578669544, 5.091801604320304, 3.1879383645859867, 1.4608096886700443, -5.672400432867235, 8.399862415709922, -5.174282620043596, 6.566396847841457, 3.4012223999863576, 0.5387689826128348, -97643.62976740571, -82538.83480959377, -56407.981193517626]","[array([-178.11363,  -25.69539, -242.96352]), array([178.11363,  25.69539, 242.96352])]","[array([ 132149.47527411, 2041727.3819159 , 1423508.26764233]), array([ 132149.47527411, 2041727.3819159 , 1423508.26764233])]",
700,"[-7953.869415759665, 3554.2352758968427, 236.854883774271, 5.774540143796006, 1.140148599258691, 3.328407029569456, -2.9923095707865865, -4.108595382497136, 9.932208053845766, 10.32501859210922, 0.13044367588432237, -8.077129270993058, -121844.6775543759, -115922.87125130882, -323686.1634344158]",0,0,
701,"[4445.434928110766, 2545.6792771328765, -5128.344883315943, 3.877964335174139, 5.894180246605328, 5.284098056001639, -3.315472013320086, 10.996591879883866, -1.2303087057787714, -5.1386978495533375, 5.188799985372356, 1.503135411766925, 109565.55804160007, 83271.44947067247, -344021.87925950054]","[array([-247.07816,  211.4779 ,  -64.92745]), array([ 247.07816, -211.4779 ,   64.92745])]","[array([4308122.05141493,  217185.09525863, 1573801.35065022]), array([4308122.05141493,  217185.09525863, 1573801.35065022])]",
702,"[-8870.51220818556, 1007.6295157702862, -6562.247173734506, 1.6626886374371816, 2.8342168948194875, 2.2295904084828795, 10.944851690928662, 10.90613839450543, 5.565654527345165, -8.39136781666354, -11.311063205294683, -1.0901153233622303, -72178.0471117878, 135061.5759041239, -313097.17076438194]","[array([-117.02827,   86.17426, -148.24113]), array([117.02827, -86.17426, 148.24113])]","[array([172121.34796236, 588233.68951225, 785622.20834035]), array([172121.34796236, 588233.68951225, 785622.20834035])]",
703,"[9924.975191549005, -1915.013574972697, 1686.7480714162757, 2.1213943421796277, 0.8644810292273639, 1.3536131544939871, 6.484508167849334, 8.888540431556539, -7.5209822964297235, 2.324458506515615, 0.5774120414126163, -11.399819036224068, -8380.010552083142, -80467.98872323224, -378314.5304171624]",0,0,
704,"[8133.001871378601, -4477.877469585305, -3350.229269547467, 4.941516527620351, 2.779775422221316, 4.844063733235448, 7.918690797111015, 5.103194063547244, -4.64010523620253, 4.138024865277906, 6.976467303331006, -3.851927753625519, 71921.90373301454, -143938.0232581702, -107140.64392512885]","[array([-207.96228,   -7.1439 , -208.04294])]","[array([ 223707.81414761, 3396677.20082757, 2082530.90710269])]",
705,"[-268.9010010295515, -8482.999172422893, 6793.336546749913, 0.3957303980385559, 5.256313818442941, 3.75224369484978, -7.9705417482048295, 2.5221347568987866, -0.4438280965483772, -8.002450930138833, -6.619282241556674, 7.225322330011515, -38177.46323429543, 123766.57880752155, -33045.83261779841]",0,0,
706,"[3869.8693439473336, 9806.917300867157, 6052.724770296303, 5.007519332108836, 4.557283690307734, 1.6156809655376476, -5.571617066348864, 0.572963829786886, -2.743508046572707, 8.194094270971366, 5.0667424768187885, -1.8616951410624534, -23154.31234166144, -123427.8080416238, -27453.425879768678]","[array([-118.10687,  -56.01765, -161.30439])]","[array([ 91056.89316985, 896094.36933724, 538044.83140888])]",
707,"[-310.06336698186533, 1381.0708786275209, -1529.6891424472778, 2.839345215588505, 2.3991834458602086, 4.867422726791507, -10.71680627945896, 1.9099118483388562, 8.950667745815629, 0.5844445509704297, -11.101284664785155, -8.590430001420815, 938.8000602183165, 64420.18171693102, -333356.78792125836]",0,0,
708,"[-1114.6960601703104, -4840.526686459721, -2513.112002120426, 1.0961021247733678, 2.4725848548102682, 1.9121535917653394, -0.545770858348293, -0.8129417057136488, 9.456189201420585, -0.9665283200668586, -0.09344289048700638, -10.775168586209311, -125504.34821363416, -24121.57834354241, -53237.69438510918]","[array([-341.88423, -257.79941, -260.15305])]","[array([ 264097.11310485, 2031194.24258513, 1499390.68911876])]",
709,"[-3689.3413316323786, -9911.190173785259, -175.4271383396699, 4.969275645847356, 1.6196045621711848, 4.544926244553764, -9.054719716243063, 8.654556120723171, 0.06493779730337934, 3.588708658172692, 4.78923137847023, 1.4081464720206096, 11271.43575122513, 122625.64409582003, -274919.10789935355]","[array([-116.50384,   68.24343, -107.51921]), array([116.50384, -68.24343, 107.51921])]","[array([1122842.23342017,  603531.71877529,  142372.39561235]), array([1122842.23342017,  603531.71877529,  142372.39561235])]",
710,"[-8333.790405551998, 8669.732560976161, 9520.599517403502, 0.8178577954189963, 2.838476236734214, 3.2402080468043195, 9.839705585987211, 10.526262901746549, 3.809570120586061, 0.09620599903142057, -2.3778139790151798, -0.2336806320903797, -101651.04324932498, -96625.38434952922, -13532.125190614548]","[array([-52.82568, -72.03621, -58.86356])]","[array([317942.60924142, 148463.69058944, 197092.015448  ])]",
711,"[-7850.144126515728, 8570.347850466635, 6727.354650213958, 5.910022488730617, 1.555684163058444, 2.778064449919993, -1.061774217653415, 5.194373494435606, -2.1524867809246366, 9.196640853708075, 4.469111628054801, 3.4003849354481694, -129258.91148074828, -109677.10190127647, -297702.9002008383]","[array([-114.86675,  -51.15615, -139.31594])]","[array([1152404.45898454,  438342.09185403,  790302.34615966])]",
712,"[9745.425364535655, 2348.8660811880472, 9769.83905238764, 4.471208949491815, 4.277286645465202, 1.3045825188407412, -9.948385224358068, -5.196239421876044, 9.754243131000269, 9.126528430760615, -2.375182967470879, 0.5256096689016125, -42505.05089102744, -126850.02031373094, -235272.40205885132]",0,0,
713,"[-9459.626459436495, -505.9987002065063, 7809.826949651673, 2.6757750328632417, 4.0089725032333074, 1.4806974983983034, 3.8701953098597066, 8.899019328555152, -6.315506403472669, 12.01895848544455, -4.986408691378543, 5.570070770905339, 18709.767617301433, -4338.805749706342, -76253.07163368602]","[array([ -96.96542,    3.06144, -122.98105]), array([ 96.96542,  -3.06144, 122.98105])]","[array([152929.40476947, 383501.95491643, 419912.38286675]), array([152929.40476947, 383501.95491643, 419912.38286675])]",
714,"[2781.4490976748148, 205.3850500296212, -406.76707903604984, 0.25869308636879496, 1.1282537037502325, 4.574070432214217, -3.181834025212485, 1.4314562750237982, -1.507969269450002, 11.775628854765568, 7.1112089574117725, 7.2736181146984045, -144827.25329421894, -10652.350289750466, -244672.615950648]","[array([-189.87957,  -38.21143,  -82.7046 ])]","[array([175501.91272043, 922905.22886355, 684787.1002887 ])]",
715,"[-139.6719912978897, -3325.7786648163165, -5255.632449998981, 5.5668678355167, 4.857738819540198, 5.684946269833193, -7.8746532959069535, -0.9458035789950916, 1.3121891945036346, 1.1028712862486802, 6.189285607967513, 7.565880012852084, 126621.03284040582, 117117.87023188407, -27144.023925504007]","[array([-127.45724,  134.45383,  -36.96314]), array([ 127.45724, -134.45383,   36.96314])]","[array([1464155.93996433,  244528.64872266,  592766.8574236 ]), array([1464155.93996433,  244528.64872266,  592766.8574236 ])]",
716,"[5443.94874220975, 3244.051490505346, -6590.842391299446, 4.155982049510879, 5.644823140166104, 0.4838962079357906, 8.60472448964629, -5.917407054292818, 7.507563605501197, -8.307465290503384, -1.122214439181338, -1.0010931754495989, -21038.86344307018, -115183.60533768102, -77540.21253609913]",0,0,
717,"[3286.276848771464, 554.5151137827324, -7731.890011745147, 3.7589112735376116, 1.5922006027581121, 3.0704103811060532, 11.426224673965407, 12.232550787019843, -3.962693343385193, -5.4558493895690665, -9.864615948849632, 4.615848579679632, 66844.30693537835, -108709.67104001384, -229353.07855613943]","[array([-118.47095,  -23.86929, -126.95866])]","[array([870782.31715178, 456226.14214118, 211456.41734375])]",
718,"[8437.075217725876, -1952.617080746335, -2113.696219384482, 1.7558801496919922, 3.819799319773371, 5.328923453414318, 8.147394041358037, -4.288964021050658, 8.581540160088664, 1.0885894006208918, 1.8883657619902188, -3.976782736747003, 31203.448073264968, 17679.147172950266, -261515.0281082531]","[array([-131.10707,   20.47633,  -96.50475]), array([131.10707, -20.47633,  96.50475])]","[array([267608.9808109 , 460619.55186548, 762587.83958286]), array([267608.9808109 , 460619.55186548, 762587.83958286])]",
719,"[-3245.1535959961193, -3712.889787920446, -2853.1951263535184, 1.1440079969927075, 5.713838647115118, 2.1087898318689993, 0.9319101098574318, -4.874359968083253, 1.9069170696242406, -1.599454410950326, 3.040923145178704, 6.3954049050955994, 87544.1289748998, 147474.74397730402, -186945.300935092]","[array([-107.93217,  117.01052, -129.19844]), array([ 107.93217, -117.01052,  129.19844])]","[array([1111066.96709271,  205537.33382837,  549472.88903985]), array([1111066.96709271,  205537.33382837,  549472.88903985])]",
720,"[-5940.873544144114, 9285.639913933253, -1961.623093656901, 2.198330642247312, 0.9493110255266826, 2.5047873257238935, -0.6346927350324503, 5.233749125221863, 9.19731412546335, 2.283640985037813, -8.907268103676152, -1.6208595755951372, -45036.39586034055, 79587.99657025666, -232823.3864940238]",0,0,
721,"[-9712.16899010233, -2923.8647250714675, -8103.828424094135, 0.65849464348264, 1.8203275509001664, 4.129815766903801, -1.5090321382908147, -6.575098992391885, 5.642149035828206, -9.784938802509913, 6.684912828642101, 2.3953127002531325, 135399.44552469865, 21211.09648319581, -227065.3351784186]",0,0,
722,"[-2159.989455653382, -8885.020372054803, 8377.06198776517, 4.315249840313789, 0.20897349849202962, 3.9565344611745243, 10.843935471543233, 4.331899186722742, 12.2399901917485, -1.4417590783921899, 4.0901981952037545, -2.1277323019571526, -84909.98011513599, -97422.52648093825, -172930.8077326504]","[array([-67.17352, -64.47416, -75.91982])]","[array([173013.57479407, 496662.69291266, 391354.97701037])]",
723,"[4684.945094702905, 949.1263121401789, -7738.491817132407, 1.3003127741403735, 0.6917626580444897, 3.020556457742097, 4.536761152033648, -3.7692090286400255, 9.32944028849046, -8.382811326059215, -5.358035034896116, 7.642627108461507, -39251.409425634076, -145689.18276419415, -59197.10274665541]",0,0,
724,"[-2778.740538986209, -6434.286256260406, 5207.102395046737, 1.005087222222837, 4.268634158693407, 2.530440430421862, -6.3437668960739435, 5.465796725108511, 12.19463567097101, 4.257199068192293, -11.478086852076684, 7.273872252059697, -82725.17994500298, 65333.784566857474, -374692.3761833047]","[array([-162.75103, -114.5055 ,  -59.50302]), array([ -32.44718,  225.25133, -259.76267]), array([  32.44718, -225.25133,  259.76267])]","[array([1219555.12688319,  137518.35191173,  553272.62431255]), array([ 129293.03742525, 2414009.18940421, 3156065.70382454]), array([ 129293.03742525, 2414009.18940421, 3156065.70382454])]",
725,"[-606.7948838583306, 4254.110669604035, 2362.5164771892123, 1.308701612721295, 3.4362952536514735, 4.81692292798233, -10.691137173918595, -3.21152664968998, 10.932822302887004, -0.49119682947439003, 4.497833995136162, -8.67363920651449, -9460.37069965576, -22896.87554786596, -399801.4918409583]",0,0,
726,"[994.3826792855798, 6428.472843240415, 135.05285798933437, 2.821805492950346, 3.5819437343917664, 2.388049154324972, 3.3095440453317977, 0.4153105634583625, 3.654623793202651, 8.036663391188213, 5.213743400386235, -2.245422267667207, -119872.02156424925, -126386.66196494736, -73090.32331853913]","[array([-75.45249, -72.14086, -93.10259])]","[array([522932.09769856, 229429.68747058, 341336.16142563])]",
727,"[3878.9988542044357, 6625.159954656843, -1854.2125138564234, 3.028233929149713, 2.4062914675832494, 1.7358806991212663, 2.696789860005694, 9.110614217302992, 2.6612397879663323, -2.9101964058285343, 1.8435786046469946, 4.169204245374239, 102630.15524001358, 138406.81357289804, -381745.8320735715]","[array([-133.67033,   80.94763, -124.65235]), array([133.67033, -80.94763, 124.65235])]","[array([260823.24834732, 880775.00829892, 933176.21556344]), array([260823.24834732, 880775.00829892, 933176.21556344])]",
728,"[-8030.822253819659, -3958.9660305191373, -1907.4362641648786, 2.7203762370407603, 5.137259910608981, 3.3193472783252274, 9.351066296759129, 3.86290757226792, 4.422312529243422, -9.01286675887116, 7.6061510727103965, 5.289335528393703, 121958.0218107801, -147472.81214097107, -290547.33523193357]","[array([-91.54264, -13.40191, -96.81234])]","[array([159057.21099928, 521438.85968429, 574981.65309287])]",
729,"[-5756.948024056541, 3297.01312028706, -2839.6943683194295, 1.9392357970668388, 5.9579856341744115, 2.222607475609084, 0.34952514810423807, 3.097548488860472, 9.257119557480358, 9.71949366340943, -0.7274618744124197, 5.345090159851189, 101392.75915743955, -77536.13669264583, -368217.9222170859]","[array([-101.51648,   12.08754,  -94.31018]), array([101.51648, -12.08754,  94.31018])]","[array([722878.08872636, 401551.08501862, 187716.85154534]), array([722878.08872636, 401551.08501862, 187716.85154534])]",
730,"[1350.677474177659, 5169.1187090349085, -545.8979637412103, 3.1560071044956555, 2.5554932964780472, 5.101279630706339, -11.15102326872929, 0.9582561919559716, 5.519678936406038, -0.14557752147945813, 5.196867818309503, 4.576032577239097, -89470.517937673, -95137.21450509508, -269089.04158781376]",0,0,
731,"[-6964.546765257857, -5269.704732072698, 7065.461184250951, 5.068476715540497, 0.9439798791157803, 0.5149870568291273, -0.4536047829193137, -2.9788228547227966, -7.898391218083614, -6.139142070258963, 2.4169200526300987, 6.715862955567193, -11779.909509037941, 123994.72643725283, -15365.780267188267]",0,0,
732,"[8946.570566933311, 1096.7088815928564, 2594.229208524903, 3.566330337962835, 1.149777240278935, 5.2249166581057045, -6.911286836037565, 10.6394199226124, -5.143445705969503, 5.589089923461817, -1.6349355363762523, 1.5711529814710676, -123842.63414635902, 25531.096406794008, -136816.23079783213]","[array([-141.42608, -165.52694,  -39.93732]), array([141.42608, 165.52694,  39.93732])]","[array([1040563.91637949,  385736.51912478,  124953.01306192]), array([1040563.91637949,  385736.51912478,  124953.01306192])]",
733,"[-5217.960864312729, 8375.877229783924, 2219.716551451238, 3.5947152180088127, 3.299444271556034, 0.3377929164936554, 7.203971180383995, 8.571797691537753, -3.9843022868141933, 11.0600144874631, -6.7530374444867105, -1.9397444517415838, -6854.135221127013, -114549.56289351557, -51527.88441442262]",0,0,
734,"[2194.707590978942, -1714.9264937942735, -4525.394784190311, 3.356639581344834, 2.78217122908117, 2.1086701039312215, 6.051254677241246, -6.4301686387305415, 5.13632188304924, -5.625567337703896, 1.7429076428334405, -9.373397904671034, 56869.343717134965, 47204.64004470839, -369849.1600617997]",0,0,
