,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
76,"[3489.956041213978, 1427.5364864157527, 2779.612767053206, 0.9688419616263461, 0.7540641947776114, 2.0569050168666934, -0.6368927368073081, 9.74892754777606, 10.657609451998084, -8.045593301953186, -4.453562805234853, 7.161229794153769, -80354.05954547499, 49195.80942182592, -324673.64051206794]",0,0,
77,"[-1358.3807037550741, -4291.246847487282, 6398.332997554346, 2.339057310531704, 2.7162717033841264, 2.08987409975854, -3.7863953425926145, -5.8239161965323945, 5.138780859017189, -1.8484020527701528, -5.537057365598843, 2.4503516979560533, -136134.26109339765, 63683.935796353384, -156084.06533985623]",0,0,
78,"[6825.952814466844, 7124.913749427189, 4878.106462508467, 2.4421294619899454, 2.9294748462064595, 1.46105179493233, -11.528110018616815, 0.37466215391586033, -3.1813515514704216, -4.836186547975258, -4.551778845245122, 6.206042178210286, 30063.30857021158, 82736.73893713224, -385658.2413186264]",0,0,
79,"[-8800.851437728896, -5060.603085193978, -4252.807137629257, 1.1845907641731646, 1.4556009581045353, 2.859959801746763, -0.47346032076614186, 0.36657245004284, -6.188815302661908, -4.388531033451033, 3.2802813715940076, 2.235575150830309, 144108.12972317863, 96880.49483199339, -3184.5536444300087]",0,0,
80,"[-2585.978097480317, 4619.146248974494, -8047.068540289974, 2.480953260730349, 4.0254639281745215, 0.7783040752347723, 5.17818667037664, -1.0321257159078776, -7.080105237769896, 5.154023770026601, 1.1215591852801232, 2.699622493451047, 57060.26667892869, -89553.72820798735, -350474.33672523545]",0,0,
81,"[2108.7548227165607, -2745.2616673785915, -9839.964093488246, 3.4061368891502024, 5.844709799935169, 2.410666391458921, -7.64683539262841, 0.8321450490250317, 11.4978741178267, -6.517952303997194, -3.6753016408937444, -12.070813530595666, 72005.70661928062, 10998.328427600587, -341079.4699844008]",0,0,
82,"[2796.0494915275176, -7078.0080951682885, 9457.685396057768, 3.9805791174863976, 0.924360516493459, 5.281298255646741, -2.653330365286548, -3.2191188793169, 6.536055005672626, 4.5702672280551795, -2.971082187327264, -8.587856576466805, -21765.989668092152, 72796.78635067947, -240025.31425335372]",0,0,
83,"[-6268.718836148914, 8192.688184773895, 308.79439076038034, 5.663439343058622, 5.5165700749429645, 3.526925546292923, 3.1235188233532654, -3.092305053200878, -5.287397354232041, 1.3279485609801949, 0.46331950518397846, -9.44926840327772, 69289.98753333409, 64151.89682956296, -129947.27494918916]",0,0,
84,"[2622.7112050931955, 4585.87664920188, -8402.687169298553, 1.4627575709728302, 4.6145059347350585, 2.1117731801001174, 12.341822032682668, -7.006427013076271, 11.502209119936499, -7.713944381082977, -2.939809003174698, -6.99430248057196, 61405.915026293864, 109643.61735613574, -330716.6304517768]",0,0,
85,"[-6852.801927836434, 4754.840608322464, 7291.579518384529, 0.26526182978875656, 0.37957302686675576, 2.3483583009779836, 0.0908634639264978, 6.7748350377925775, 1.3123538674310815, -6.270525098104289, 0.7796450561316774, 7.2855596114291785, 65480.16269801921, -31776.63553089781, -5330.470795632456]",0,0,
86,"[-6121.179610003822, -9633.448478106413, 6251.655046720716, 4.1435975366268805, 2.6500003907187897, 4.629667453774331, 10.997319860163735, -6.932083137305775, 11.768368709138926, 0.03226416382262798, -9.5293345157285, -7.428490002843559, -10579.421443664469, -12848.384625547129, -247096.92671702523]",0,0,
87,"[3217.3066416055335, 452.5757851999588, 5878.406590601071, 1.3268820194937256, 4.396182467039616, 1.0596090116689425, -3.2346007141557553, 10.613861320215797, -2.856622890444587, -0.90774284604068, 0.10638142211128176, -9.039386412379812, -18026.798943172093, 96819.66999360017, -253284.96476994627]",0,0,
88,"[-2089.496132787005, -1983.932254932568, -4479.5739637497345, 2.802728346196473, 1.669364114701727, 3.9771092917908, -5.059315897805844, 7.824562623597176, -2.1161286899840297, -8.859680244965835, 3.553464863622157, -8.39209652876539, 73457.2227135883, -100825.6857793423, -20986.959207790205]",0,0,
89,"[-2338.345143904121, -6891.318359752762, -4909.476268172403, 2.5623220309201216, 0.6851387679698134, 1.434366177872759, 6.655341305047255, 11.964916445947619, 9.741673334034687, -4.3916850291433, -4.768124509235146, -9.933039641683022, -107784.23081411864, 29754.30289764164, -266458.88954610913]","[array([-177.13714,  -17.86672, -200.41533]), array([177.13714,  17.86672, 200.41533])]","[array([1189279.97371293,  714197.08307294,  482428.03156258]), array([1189279.97371293,  714197.08307294,  482428.03156258])]",
90,"[7080.810799777264, -1228.8294723031213, -1412.3746454960146, 1.378162616740682, 2.736849053525296, 4.934048607285245, -0.90314126429376, -4.330266923983315, -4.7686062133542695, 2.481559472994002, -4.185168089530162, -0.8433692189493911, -53541.25262875679, 139891.41426094872, -252520.44323944623]",0,0,
91,"[8601.974780564917, -1025.766610181172, -6949.595719330164, 2.496660930932019, 1.0182874691478336, 3.07435309117462, 6.861803950836947, 4.319313112083297, 7.426216416992677, -12.325310317400564, 1.2880430848262439, 5.978366826941105, -116065.72976552331, -106725.50410624812, -147576.9370281839]",0,0,
92,"[-2506.4128000887686, 2214.3746135067013, -7420.826251388077, 4.398570509286474, 4.567514997094284, 3.381495730665155, -9.969343256548388, 1.5651073484354168, 11.140554691542324, -9.872896449746468, 0.06371194321976859, 4.008369967061583, -11038.401594943483, -31970.79137836912, -231616.02153684382]",0,0,
93,"[-194.29298948981886, 9100.888122291177, -8054.463797112061, 1.7329973439386936, 2.5163267196670325, 2.7447450072036936, 0.9491221547521107, -5.9828928158185235, 6.20909090162057, -4.127801255135395, 0.010436463417189401, -7.8294489258668865, 79376.3123642065, 143290.26000848663, -333423.76440109126]",0,0,
94,"[1626.8946113965521, 6167.770294929456, -2006.7049266718186, 0.20446740208224196, 1.4727547934891767, 1.332917365223854, 3.7258055339137925, 7.165486967295482, -2.7923649945647853, -7.342623225469866, -3.9436022075136687, -5.9252941538162665, -35116.7317202877, 113590.96704881452, -162791.09983942084]",0,0,
95,"[-9414.191998116026, -1453.7684388723865, -4195.72375125872, 2.8874674514242797, 4.350562177865133, 5.4983551402737145, -8.854954558387512, 2.2419933379784123, 9.000403161419385, 10.369232580685289, 4.457118205425221, -9.692459864252795, 39743.777564413555, 35418.61471711309, -245525.15271280814]","[array([-136.71763,   36.17196, -116.57547]), array([136.71763, -36.17196, 116.57547])]","[array([1094944.21026674,  466975.71577159,  296337.23285426]), array([1094944.21026674,  466975.71577159,  296337.23285426])]",
96,"[2288.245349416422, 4457.510939526979, -7863.903741331004, 4.304436813906449, 2.3825015365171804, 3.6549352157239148, 0.44940396957148643, -2.836089865830793, -4.410927902846035, 7.280938729945557, -10.023526378973221, 3.9079613338013957, -77844.80715222767, -35491.663858756656, -157547.2486383162]",0,0,
97,"[-5618.945937484205, -9868.0694354958, -7370.108026597289, 0.8744305682038718, 5.197817028872593, 2.659799537406088, -0.6293171170056393, -6.855753138623342, 3.5270707218106363, -9.164725677390932, 5.771219513800908, -4.456883685365618, 92623.56538255466, 87761.92135725109, -205019.0777254165]",0,0,
98,"[-1674.6175188727757, 9128.433303904669, -5690.933191700083, 3.6811256957325837, 0.7692480596330667, 4.54849317811145, 0.10441576173899492, -5.401927459918064, 0.36483611725343756, -8.063706302596177, 3.718764208346716, 7.692120255683587, -146396.499111154, -62658.59177004665, -144999.4978477941]",0,0,
99,"[-9919.941415659541, 8731.210136702692, 3372.0635187489625, 3.8350872657590735, 5.4541436507894145, 2.0086908444860927, -3.501662127667643, 11.394245594010368, 4.1412045571071445, -0.3576240036371985, -6.824354719148675, 3.9275534059545194, 109276.44061760491, 55000.01722699913, -234453.71390568206]","[array([-115.92321,  100.99504,  -89.14513]), array([ 115.92321, -100.99504,   89.14513])]","[array([266027.71804132, 945457.14168553, 590235.12154304]), array([266027.71804132, 945457.14168553, 590235.12154304])]",
100,"[-9887.99630792708, 5179.944995510226, 7367.653459445672, 5.431940878042164, 2.066753008872659, 3.573394791354873, 4.044896361196443, 6.0155982974598405, 9.350269446515593, -10.704643555916029, 0.27273163281752133, 4.85200839600623, -128706.93653054, 18678.403865634784, -344453.4328189796]","[array([-1099.15212, -1399.96935,    -5.97877]), array([1099.15212, 1399.96935,    5.97877])]","[array([  247778.51981771, 84924300.25355056, 58952646.14106469]), array([  247778.51981771, 84924300.25355056, 58952646.14106469])]",
101,"[3607.836111154247, 6969.543840659564, 4308.382110236331, 3.016694940495441, 1.6845035396308383, 3.9032696302207848, -8.462884303963703, 10.692116471763029, 0.04243019876797938, 3.5675853756173233, -3.1904062897059156, -0.27299872080659604, 108852.1800371244, -79647.09697787596, -129388.66639574838]",0,0,
102,"[1866.0452063727425, -7894.954101483462, 9101.12135200046, 2.1653916671801596, 2.98413749866493, 1.032892814624131, 8.927364950083096, 3.7521856214097564, 5.991746383121468, 2.9497892466980122, -0.6845479977886217, -5.139680728913327, -51107.17868934038, -104642.51450153673, -102129.3828380541]","[array([ -99.30248,  -49.67197, -147.692  ])]","[array([609221.12002515, 202062.36737428, 293317.39837207])]",
103,"[7830.642774133026, -2472.3678370509087, -3487.842369078724, 2.8868310733424476, 2.970661782773674, 0.7573944377431232, 11.35626013422032, 1.2522257255892413, -4.594096099271917, -8.509957993354607, -6.206385552639346, -8.255983559044058, -97109.52469564935, -47530.674332804716, -106815.2384826499]",0,0,
104,"[9458.445269668995, -3750.9894411131063, -7867.319364965728, 1.8011515437785948, 0.7673340496126422, 1.1551255555976565, 3.5398268278622, 7.419968538571947, 10.424644116849414, 4.52209997856605, 0.42534067860420244, 0.3303040401438455, 131067.33741881436, 93185.8540888449, -76827.64546876069]","[array([-75.59114,  88.91977, -51.27674]), array([ 75.59114, -88.91977,  51.27674])]","[array([427058.07077453, 156993.1497931 , 217421.39816338]), array([427058.07077453, 156993.1497931 , 217421.39816338])]",
105,"[855.2033798612774, -4468.195301311693, -7890.891594143392, 1.8632086311672147, 2.9073622057211566, 2.589749558651064, 8.581354777325625, 11.868801459328669, 9.385839332939163, -3.590753796535175, -9.416652686889194, -5.115215467303266, 40240.74698853717, 64287.99720692323, -143705.74607052113]","[array([-93.0933 ,  55.66695, -89.87366]), array([ 93.0933 , -55.66695,  89.87366])]","[array([198876.0349791 , 331930.10655971, 360351.23247417]), array([198876.0349791 , 331930.10655971, 360351.23247417])]",
106,"[6298.622038171437, 2218.6469396722223, 385.4488685618344, 3.7816056009666723, 2.088125116529427, 0.5980158117575587, -6.561731598052261, -7.079660501308003, -0.2008377227206477, -0.5730509325589797, -12.315057630183532, -4.148999151153976, -139449.7579042813, -125496.07986850552, -308524.9367113996]",0,0,
107,"[7605.304959435136, 256.30446869410116, 9120.717375193919, 2.0650953018430434, 2.854324491269785, 1.5559377841524031, -11.573078654349377, 1.7341174159891466, 3.764706709928605, 2.1229399907496322, 6.709865902508355, -9.861370013433527, 74239.30774752854, 148584.48498723842, -146899.46821441685]",0,0,
108,"[-70.62101637676824, -6556.649794559204, 8659.644852114292, 5.8531884186433265, 5.496157702923632, 2.8458599631489694, 2.521440999816937, 6.813949939972304, 8.600925434677457, 0.9280190291197012, 4.819897991344302, 4.658120754837881, -141864.86349693063, 33508.95276730211, -396714.01258819306]","[array([ -92.40159,  -28.88582, -102.51411])]","[array([244829.77489089, 923164.13775005, 675254.23134158])]",
109,"[8706.490933119665, -1833.4421819698418, -6212.173987417449, 2.0714910118130923, 3.740094002200222, 5.898774484105419, -10.448270188956691, -7.090121261730221, 8.290562817066885, -5.957338901638108, 6.464809625170179, -5.7506874763932405, 53507.38572100137, 96378.38038951988, -175798.4527321482]",0,0,
110,"[3787.01229296806, -7453.726167674277, 6983.8955994169555, 4.957211974106195, 4.196461279555085, 2.1976302919604316, 7.024712249562821, -0.5622642947330254, -6.9550830548863996, 6.890757435816511, -12.147133923608989, -10.604964511473163, 111596.94945321992, -214.2266847048886, -89398.86297018622]",0,0,
111,"[-7049.501315747584, 9857.580035231367, 3322.476607463068, 1.2959942297662257, 5.623407626494177, 3.3001032592239867, 11.166853976294739, 6.285580699657569, 1.3345285401545937, 0.8224948388960271, 0.14004620222027953, -0.815751604187005, -139416.3351358342, 87554.33934153127, -231522.20290608492]","[array([-174.05601,  -12.61636, -139.01519]), array([174.05601,  12.61636, 139.01519])]","[array([ 419139.17635056,  783196.09287848, 1064747.27431319]), array([ 419139.17635056,  783196.09287848, 1064747.27431319])]",
112,"[4290.734963305995, 880.7787842414036, -4825.267522184202, 0.5145478033529943, 3.196787229685045, 1.3956559632404075, 2.4298363430230907, -0.16415929021642128, 12.281610980594891, 11.910512220337353, -1.0217442688709735, -10.131791348646004, 134745.45525952312, -95739.86573669351, -251578.4040994898]","[array([-212.12396,   11.13411, -155.12036]), array([212.12396, -11.13411, 155.12036])]","[array([ 371912.71540688,  598217.38558461, 1248412.18009161]), array([ 371912.71540688,  598217.38558461, 1248412.18009161])]",
113,"[9039.085773487965, 4299.933738883659, -5647.522387381076, 1.166224658800389, 1.906589101732556, 0.31322890593581254, -5.3787018841000505, 4.284783395842757, -1.2275351466300997, 7.733219047238332, 6.717478313832537, -4.428868509433197, 98237.36038003364, -99626.24653115348, -101862.5230481177]",0,0,
114,"[1646.1108899222545, 6626.4473094486275, -1665.2595972299532, 0.4374859274337489, 3.365996757062469, 3.377549599396478, 8.701645312017888, -0.3747467409151275, -0.8321217258670073, 11.910646416223237, -10.467204017339517, -2.330185077159177, 70116.48816488605, 62472.58904141438, -324914.7753410497]",0,0,
115,"[2050.0893327430967, 8796.514787915887, -5808.022057753848, 4.88064272913666, 0.8167341797735909, 3.1501052420127684, -3.423348904556198, 0.8902175791939566, -5.766770943582784, 7.247267957438904, 5.425840729622124, -0.16662293023894215, 54727.56409368955, 50487.43120006166, -30003.491597192013]","[array([-77.6701 ,  68.24232, -77.49612]), array([ 77.6701 , -68.24232,  77.49612])]","[array([451291.63329854, 205102.60250215,  33099.31217543]), array([451291.63329854, 205102.60250215,  33099.31217543])]",
116,"[7285.357513952054, -3162.272350143474, 4378.529893426237, 2.969899755126222, 4.5320132301026845, 4.584745318979809, -8.846127533089337, 0.11871116195894515, 1.9027383979080703, 5.662204705954526, -6.206830480392015, 3.3161151586544015, 122435.5233534362, 83210.8031659169, -28202.92431548331]","[array([-127.1615 ,  156.26839, -122.06131]), array([ 127.1615 , -156.26839,  122.06131])]","[array([1652986.19696599,  357974.22129419,  283128.14300901]), array([1652986.19696599,  357974.22129419,  283128.14300901])]",
117,"[7753.2889393722835, -9220.221196242705, -1719.8399147391428, 3.909147796921325, 0.3015997325555448, 0.9234628161442576, -3.8332066021269515, 10.09050408835326, -5.26268047703937, 7.066919457093707, 3.3197774645735283, 2.2881714083218068, 88890.0261687538, 27824.74953425079, -391559.0971130816]","[array([-408.63433,    5.12135, -584.76263]), array([408.63433,  -5.12135, 584.76263])]","[array([  729099.38878563,  7847514.6436793 , 10276657.72372709]), array([  729099.38878563,  7847514.6436793 , 10276657.72372709])]",
118,"[-4449.534910909969, 8194.543221100339, 5515.5999153802295, 5.9716459166501, 4.213632451427673, 2.7338339418400133, 1.5589129690645471, 7.529180440551244, 4.065980301287357, -4.182273122221764, -7.896741616956, 2.0369034021677734, 91724.23683576495, -13733.755889613443, -300390.2563595138]","[array([-109.15665,  101.0469 , -115.31576]), array([ 109.15665, -101.0469 ,  115.31576])]","[array([1041699.70563877,  357489.55809321,  563025.7779633 ]), array([1041699.70563877,  357489.55809321,  563025.7779633 ])]",
